,dt_mean_cpu_3D,dt_std_cpu_3D,dt_mean_3D,dt_std_gpu_3D
0,3.401351204956882e-05,4.684058148995973e-05,0.00013603208935819566,9.223750384990126e-05
1,0.1158425435423851,0.0009311205358244479,0.12298816442489624,0.0021218047477304935
